Latitude,Longitude,Country,State,Deaths,Confirmed,Recovered,County,FIPS,People_Hospitalized,People_Tested,Incident_Rate,Mortality_Rate,Testing_Rate,Hospitalization_Rate,_time,file_name
44.572,-122.0709,US,Oregon,230,11188,2977.0,,41.0,1162.0,282075.0,265.2607310507981,2.0557740436181624,,10.386127994279583,07-09-2020,07-09-2020.csv
40.5908,-77.2098,US,Pennsylvania,6848,97542,71507.0,,42.0,,880023.0,761.9284784575271,7.020565499989747,,,07-09-2020,07-09-2020.csv
18.2208,-66.5901,US,Puerto Rico,159,8862,,,72.0,,201548.0,302.1059463940918,1.794177386594448,,,07-09-2020,07-09-2020.csv
41.6809,-71.5118,US,Rhode Island,974,17243,1684.0,,44.0,2043.0,165137.0,1627.6793274436193,5.64866902511164,,11.848286261091456,07-09-2020,07-09-2020.csv
33.8569,-80.945,US,South Carolina,905,50691,19181.0,,45.0,3090.0,463765.0,984.5371096549546,1.785326783847231,,6.095756643191099,07-09-2020,07-09-2020.csv
44.2998,-99.4388,US,South Dakota,101,7336,6331.0,,46.0,718.0,87310.0,829.246071085017,1.3767720828789531,,9.787350054525627,07-09-2020,07-09-2020.csv
35.7478,-86.6923,US,Tennessee,710,57591,33609.0,,47.0,3088.0,972714.0,843.308429394243,1.2328315188137036,,5.361948915629178,07-09-2020,07-09-2020.csv
31.0545,-97.5635,US,Texas,3006,236541,118326.0,,48.0,,2313212.0,815.7744887972192,1.270815630271285,,,07-09-2020,07-09-2020.csv
40.15,-111.8624,US,Utah,205,27356,15661.0,,49.0,1700.0,388733.0,853.2862875932872,0.7493785641175611,,6.214358824389532,07-09-2020,07-09-2020.csv
44.0459,-72.7107,US,Vermont,56,1272,1054.0,,50.0,,72749.0,203.8497473513155,4.402515723270441,,,07-09-2020,07-09-2020.csv
18.3358,-64.8963,US,Virgin Islands,6,144,81.0,,78.0,,3514.0,134.24320393780064,4.166666666666667,,,07-09-2020,07-09-2020.csv
37.7693,-78.17,US,Virginia,1937,67988,9065.0,,51.0,10021.0,753428.0,796.5303574393074,2.849032182149791,,14.739365770430073,07-09-2020,07-09-2020.csv
47.4009,-121.4905,US,Washington,1409,38581,,,53.0,4630.0,645072.0,506.6518991140125,3.652056711852985,,12.000725745833442,07-09-2020,07-09-2020.csv
38.4912,-80.9545,US,West Virginia,95,3826,2718.0,,54.0,,197189.0,213.48695168420892,2.483010977522216,,,07-09-2020,07-09-2020.csv
44.2685,-89.6165,US,Wisconsin,809,33908,26792.0,,55.0,3726.0,660764.0,582.3681298920692,2.3858676418544302,,10.98855727262003,07-09-2020,07-09-2020.csv
42.756,-107.3025,US,Wyoming,21,1769,1313.0,,56.0,121.0,39045.0,305.653994149551,1.1871113623516112,,6.840022611644998,07-09-2020,07-09-2020.csv
32.3182,-86.9023,US,Alabama,822,29002,15974.0,,1.0,2416.0,331325.0,591.4930805180716,2.834287290531688,,8.33045996827805,06-19-2020,06-19-2020.csv
61.3707,-152.4044,US,Alaska,12,720,457.0,,2.0,,83631.0,98.42183324334115,1.6666666666666667,,,06-19-2020,06-19-2020.csv
-14.271,-170.132,US,American Samoa,0,0,,,60.0,,174.0,0.0,,,,06-19-2020,06-19-2020.csv
33.7298,-111.4312,US,Arizona,1321,46910,7018.0,,4.0,4049.0,392216.0,644.4817129172627,2.8160306970795137,,8.631421871669152,06-19-2020,06-19-2020.csv
34.9697,-92.3731,US,Arkansas,214,14631,9712.0,,5.0,1100.0,234772.0,484.82273865367006,1.4626478026108949,,7.5182830975326365,06-19-2020,06-19-2020.csv
36.1162,-119.6816,US,California,5426,170862,,,6.0,,3155702.0,432.4282134163902,3.1756622303379336,,,06-19-2020,06-19-2020.csv
39.0598,-105.3111,US,Colorado,1643,30172,4280.0,,8.0,5308.0,264446.0,523.9344189419345,5.445446108975209,,17.59246983958637,06-19-2020,06-19-2020.csv
41.5978,-72.7554,US,Connecticut,4238,45557,7842.0,,9.0,10099.0,379878.0,1277.7933445470167,9.302631867770048,,22.167833702833814,06-19-2020,06-19-2020.csv
39.3185,-75.5071,US,Delaware,433,10611,6395.0,,10.0,,90434.0,1089.6890827757034,4.080671001790595,,,06-19-2020,06-19-2020.csv
,,US,Diamond Princess,0,49,,,88888.0,,,,0.0,,,06-19-2020,06-19-2020.csv
38.8974,-77.0268,US,District of Columbia,530,9952,1162.0,,11.0,,73791.0,1410.1330643047315,5.32556270096463,,,06-19-2020,06-19-2020.csv
27.7663,-81.6868,US,Florida,3104,89748,,,12.0,13062.0,1532871.0,417.86525274985917,3.4585728929892587,,14.554084770691269,06-19-2020,06-19-2020.csv
33.0406,-83.6431,US,Georgia,2636,62009,,,13.0,9772.0,670306.0,584.0306070503171,4.2509958231869565,,15.759002725410829,06-19-2020,06-19-2020.csv
,,US,Grand Princess,3,103,,,99999.0,,,,2.9126213592233015,,,06-19-2020,06-19-2020.csv
13.4443,144.7937,US,Guam,5,200,173.0,,66.0,,9715.0,121.7811714130878,2.5,,,06-19-2020,06-19-2020.csv
21.0943,-157.4983,US,Hawaii,17,789,640.0,,15.0,95.0,65744.0,55.72537630520272,2.1546261089987326,,12.040557667934095,06-19-2020,06-19-2020.csv
44.2405,-114.4788,US,Idaho,89,3871,3088.0,,16.0,278.0,69545.0,216.61215456628605,2.299147507104108,,7.181606819943168,06-19-2020,06-19-2020.csv
40.3495,-88.9861,US,Illinois,6580,135470,,,17.0,,1312003.0,1069.0649749550598,4.857163947737506,,,06-19-2020,06-19-2020.csv
39.8494,-86.2583,US,Indiana,2516,41746,30760.0,,18.0,6731.0,392887.0,620.0927212855078,6.026924735303981,,16.12370047429694,06-19-2020,06-19-2020.csv
42.0115,-93.2105,US,Iowa,681,25274,15816.0,,19.0,,246649.0,801.0598813972432,2.6944686238822504,,,06-19-2020,06-19-2020.csv
38.5266,-96.7265,US,Kansas,253,12021,715.0,,20.0,1035.0,147649.0,412.62287552938005,2.104650195491224,,8.609932617918643,06-19-2020,06-19-2020.csv
37.6681,-84.6701,US,Kentucky,522,13454,3516.0,,21.0,2494.0,311227.0,301.1411085815816,3.8798870224468565,,18.53723799613498,06-19-2020,06-19-2020.csv
31.1695,-91.8678,US,Louisiana,3084,48515,37017.0,,22.0,,590909.0,1043.6039970796728,6.356796866948367,,,06-19-2020,06-19-2020.csv
44.6939,-69.3819,US,Maine,102,2913,2323.0,,23.0,328.0,77161.0,216.70688849675494,3.501544799176107,,11.259869550291796,06-19-2020,06-19-2020.csv
39.0639,-76.8021,US,Maryland,3030,63548,4685.0,,24.0,10447.0,453669.0,1051.1307247489117,4.7680493485239515,,16.439541763706178,06-19-2020,06-19-2020.csv
42.2302,-71.5301,US,Massachusetts,7799,106650,,,25.0,11036.0,750807.0,1547.3333852738256,7.3127051101734635,,10.347866854195967,06-19-2020,06-19-2020.csv
43.3266,-84.5361,US,Michigan,6067,67097,44964.0,,26.0,,879928.0,671.8530164194801,9.042133031283068,,,06-19-2020,06-19-2020.csv
45.6945,-93.9002,US,Minnesota,1393,32031,27709.0,,27.0,3748.0,475152.0,567.9625904668958,4.348911991508227,,11.701164496893634,06-19-2020,06-19-2020.csv
32.7416,-89.6787,US,Mississippi,938,20641,15323.0,,28.0,2767.0,238715.0,693.5472652746887,4.5443534712465485,,13.405358267525802,06-19-2020,06-19-2020.csv
38.4561,-92.2884,US,Missouri,958,17667,,,29.0,,306284.0,287.8567373824997,5.422539197373633,,,06-19-2020,06-19-2020.csv
46.9219,-110.4544,US,Montana,20,666,546.0,,30.0,82.0,68422.0,62.314156915655076,3.003003003003003,,12.312312312312311,06-19-2020,06-19-2020.csv
41.1254,-98.2681,US,Nebraska,244,17588,11066.0,,31.0,1166.0,147846.0,909.2187377223421,1.3873095292244713,,6.629520127359562,06-19-2020,06-19-2020.csv
38.3135,-117.0554,US,Nevada,479,12524,652.0,,32.0,,234360.0,406.602782456473,3.824656659214309,,,06-19-2020,06-19-2020.csv
43.4525,-71.5639,US,New Hampshire,337,5486,4140.0,,33.0,533.0,103725.0,403.46808991028234,6.142909223477943,,9.71563981042654,06-19-2020,06-19-2020.csv
40.2989,-74.521,US,New Jersey,12902,168496,29209.0,,34.0,19267.0,1194343.0,1897.0096338853366,7.6571550659956324,,11.434692811698794,06-19-2020,06-19-2020.csv
34.8405,-106.2485,US,New Mexico,464,10260,4439.0,,35.0,1726.0,280175.0,489.31028710495707,4.522417153996102,,16.82261208576998,06-19-2020,06-19-2020.csv
42.1657,-74.9481,US,New York,31015,386556,69377.0,,36.0,89995.0,3258963.0,1987.070644803797,8.02341704694792,,23.28123221473732,06-19-2020,06-19-2020.csv
35.6301,-79.8064,US,North Carolina,1202,49785,29219.0,,37.0,,712313.0,459.25452160756913,2.4705711379160005,,,06-19-2020,06-19-2020.csv
47.5289,-99.784,US,North Dakota,76,3226,2840.0,,38.0,210.0,92606.0,423.3251362750012,2.355858648481091,,6.509609423434593,06-19-2020,06-19-2020.csv
15.0979,145.6739,US,Northern Mariana Islands,2,30,19.0,,69.0,,8169.0,54.403017554040325,6.666666666666668,,,06-19-2020,06-19-2020.csv
40.3888,-82.7649,US,Ohio,2667,43731,,,39.0,7167.0,616036.0,374.1177678349916,6.098648555944296,,16.388831721204642,06-19-2020,06-19-2020.csv
35.5653,-96.9289,US,Oklahoma,367,9707,7212.0,,40.0,1209.0,274578.0,245.3139029828624,3.780776759039868,,12.454929432368393,06-19-2020,06-19-2020.csv
44.572,-122.0709,US,Oregon,188,6572,2533.0,,41.0,946.0,193917.0,155.8181555654134,2.8606208155812536,,14.39440048691418,06-19-2020,06-19-2020.csv
40.5908,-77.2098,US,Pennsylvania,6399,85199,62186.0,,42.0,,637218.0,665.5137728988833,7.510651533468701,,,06-19-2020,06-19-2020.csv
18.2208,-66.5901,US,Puerto Rico,147,6195,,,72.0,,6195.0,211.18780612857128,2.3728813559322037,,,06-19-2020,06-19-2020.csv
41.6809,-71.5118,US,Rhode Island,894,16337,1515.0,,44.0,1922.0,214589.0,1542.1560733309989,5.472240925506519,,11.764705882352944,06-19-2020,06-19-2020.csv
33.8569,-80.945,US,South Carolina,639,22608,10790.0,,45.0,2294.0,288300.0,439.09993835353833,2.8264331210191083,,10.146850672328377,06-19-2020,06-19-2020.csv
44.2998,-99.4388,US,South Dakota,81,6158,5276.0,,46.0,589.0,71193.0,696.0874189942115,1.3153621305618708,,9.564793764209158,06-19-2020,06-19-2020.csv
35.7478,-86.6923,US,Tennessee,515,34017,22531.0,,47.0,2238.0,661689.0,498.11294894521654,1.5139489078989916,,6.5790634094717335,06-19-2020,06-19-2020.csv
31.0545,-97.5635,US,Texas,2158,105394,65329.0,,48.0,,1423914.0,363.47921278887856,2.047554889272634,,,06-19-2020,06-19-2020.csv
40.15,-111.8624,US,Utah,155,16425,9113.0,,49.0,1145.0,287358.0,512.3273604956771,0.9436834094368342,,6.971080669710807,06-19-2020,06-19-2020.csv
44.0459,-72.7107,US,Vermont,56,1144,918.0,,50.0,,55887.0,183.33656522791267,4.895104895104895,,,06-19-2020,06-19-2020.csv
18.3358,-64.8963,US,Virgin Islands,6,73,64.0,,78.0,,2524.0,68.0538464406906,8.219178082191782,,,06-19-2020,06-19-2020.csv
37.7693,-78.17,US,Virginia,1602,56793,7563.0,,51.0,8425.0,512411.0,665.3725450086866,2.8207701653372776,,14.834574683499728,06-19-2020,06-19-2020.csv
47.4009,-121.4905,US,Washington,1255,27601,,,53.0,3959.0,446899.0,362.4607725939157,4.546936705191841,,14.343683199884062,06-19-2020,06-19-2020.csv
38.4912,-80.9545,US,West Virginia,88,2468,1665.0,,54.0,,146014.0,137.71191760497325,3.5656401944894647,,,06-19-2020,06-19-2020.csv
44.2685,-89.6165,US,Wisconsin,730,24154,18055.0,,55.0,3177.0,468905.0,414.8436890826071,3.0222737434793414,,13.153100935662833,06-19-2020,06-19-2020.csv
42.756,-107.3025,US,Wyoming,20,1173,889.0,,56.0,98.0,36474.0,202.67503399515167,1.7050298380221651,,8.35464620630861,06-19-2020,06-19-2020.csv
32.3182,-86.9023,US,Alabama,810,28206,15974.0,,1.0,2373.0,322534.0,575.2587348835502,2.8717294192724947,,8.413103594979791,06-18-2020,06-18-2020.csv
61.3707,-152.4044,US,Alaska,12,707,449.0,,2.0,,81185.0,96.64477236533638,1.6973125884016973,,,06-18-2020,06-18-2020.csv
-14.271,-170.132,US,American Samoa,0,0,,,60.0,,174.0,0.0,,,,06-18-2020,06-18-2020.csv
33.7298,-111.4312,US,Arizona,1283,43445,6863.0,,4.0,3956.0,379732.0,596.8771694242267,2.9531591667625734,,9.105765910921855,06-18-2020,06-18-2020.csv
34.9697,-92.3731,US,Arkansas,208,13928,9376.0,,5.0,1074.0,228434.0,461.5276538834199,1.4933946008041357,,7.711085582998277,06-18-2020,06-18-2020.csv
36.1162,-119.6816,US,California,5355,167086,,,6.0,,3074530.0,422.871676949181,3.2049363800677497,,,06-18-2020,06-18-2020.csv
39.0598,-105.3111,US,Colorado,1638,29886,4253.0,,8.0,5294.0,262216.0,518.9680513223735,5.480827143143947,,17.713979789868166,06-18-2020,06-18-2020.csv
41.5978,-72.7554,US,Connecticut,4226,45440,7842.0,,9.0,10099.0,372585.0,1274.511701302027,9.300176056338028,,22.224911971830984,06-18-2020,06-18-2020.csv
39.3185,-75.5071,US,Delaware,431,10499,6350.0,,10.0,,88684.0,1078.1873225956188,4.105152871702066,,,06-18-2020,06-18-2020.csv
,,US,Diamond Princess,0,49,,,88888.0,,,,0.0,,,06-18-2020,06-18-2020.csv
38.8974,-77.0268,US,District of Columbia,527,9903,1155.0,,11.0,,72199.0,1403.1900859937455,5.321619711198626,,,06-18-2020,06-18-2020.csv
27.7663,-81.6868,US,Florida,3061,85926,,,12.0,12862.0,1511312.0,400.0700818712884,3.5623676186486044,,14.96869399250518,06-18-2020,06-18-2020.csv
33.0406,-83.6431,US,Georgia,2605,60912,,,13.0,9663.0,663204.0,573.6985330621187,4.276661413186237,,15.863869188337276,06-18-2020,06-18-2020.csv
,,US,Grand Princess,3,103,,,99999.0,,,,2.9126213592233015,,,06-18-2020,06-18-2020.csv
13.4443,144.7937,US,Guam,5,192,170.0,,66.0,,9588.0,116.90992455656429,2.6041666666666665,,,06-18-2020,06-18-2020.csv
21.0943,-157.4983,US,Hawaii,17,762,639.0,,15.0,95.0,64374.0,53.81842426434028,2.230971128608924,,12.46719160104987,06-18-2020,06-18-2020.csv
44.2405,-114.4788,US,Idaho,89,3743,3013.0,,16.0,275.0,68012.0,209.44957234347942,2.3777718407694364,,7.347047822602191,06-18-2020,06-18-2020.csv
40.3495,-88.9861,US,Illinois,6537,134778,,,17.0,,1284693.0,1063.6040392300363,4.850198103548056,,,06-18-2020,06-18-2020.csv
39.8494,-86.2583,US,Indiana,2491,41438,30175.0,,18.0,6589.0,384722.0,615.5177067175027,6.011390511125055,,15.90086394130991,06-18-2020,06-18-2020.csv
42.0115,-93.2105,US,Iowa,680,24861,15604.0,,19.0,,240931.0,787.9698390210042,2.735207755118459,,,06-18-2020,06-18-2020.csv
38.5266,-96.7265,US,Kansas,251,11753,696.0,,20.0,1011.0,142124.0,403.4237298142252,2.1356249468220883,,8.60205904875351,06-18-2020,06-18-2020.csv
37.6681,-84.6701,US,Kentucky,520,13197,3506.0,,21.0,2482.0,306380.0,295.38867325339163,3.9402894597256948,,18.80730469045995,06-18-2020,06-18-2020.csv
31.1695,-91.8678,US,Louisiana,3062,48634,37017.0,,22.0,,545221.0,1046.1638007620902,6.296006908746968,,,06-18-2020,06-18-2020.csv
44.6939,-69.3819,US,Maine,102,2878,2300.0,,23.0,323.0,74060.0,214.10313254159317,3.5441278665740095,,11.223071577484362,06-18-2020,06-18-2020.csv
39.0639,-76.8021,US,Maryland,3016,63229,4640.0,,24.0,10357.0,447608.0,1045.8542297971444,4.7699631498204935,,16.380142023438612,06-18-2020,06-18-2020.csv
42.2302,-71.5301,US,Massachusetts,7769,106422,,,25.0,10985.0,741260.0,1544.0254432968688,7.3001822931348785,,10.32211384864032,06-18-2020,06-18-2020.csv
43.3266,-84.5361,US,Michigan,6061,66798,44964.0,,26.0,,850186.0,668.8590814908034,9.073624958831102,,,06-18-2020,06-18-2020.csv
45.6945,-93.9002,US,Minnesota,1376,31675,27566.0,,27.0,3718.0,460879.0,561.6501218519221,4.344119968429362,,11.7379636937648,06-18-2020,06-18-2020.csv
32.7416,-89.6787,US,Mississippi,938,20641,15323.0,,28.0,2767.0,238715.0,693.5472652746887,4.5443534712465485,,13.405358267525802,06-18-2020,06-18-2020.csv
38.4561,-92.2884,US,Missouri,945,17371,,,29.0,,297342.0,283.0338702140376,5.440101318289104,,,06-18-2020,06-18-2020.csv
46.9219,-110.4544,US,Montana,20,655,545.0,,30.0,81.0,66870.0,61.28494411374486,3.053435114503817,,12.36641221374046,06-18-2020,06-18-2020.csv
41.1254,-98.2681,US,Nebraska,239,17414,10761.0,,31.0,1141.0,144813.0,900.2237377016638,1.3724589410818882,,6.552199379809348,06-18-2020,06-18-2020.csv
38.3135,-117.0554,US,Nevada,475,12169,641.0,,32.0,,230796.0,395.0773921840323,3.903360999260416,,,06-18-2020,06-18-2020.csv
43.4525,-71.5639,US,New Hampshire,331,5450,4104.0,,33.0,531.0,101984.0,400.82046846719635,6.073394495412844,,9.743119266055047,06-18-2020,06-18-2020.csv
40.2989,-74.521,US,New Jersey,12869,168107,29101.0,,34.0,19010.0,1171734.0,1892.6300833465618,7.655243386652549,,11.308273896982277,06-18-2020,06-18-2020.csv
34.8405,-106.2485,US,New Mexico,456,10153,4351.0,,35.0,1715.0,275897.0,484.2073435649736,4.491283364522801,,16.891559145080272,06-18-2020,06-18-2020.csv
42.1657,-74.9481,US,New York,30974,385760,69243.0,,36.0,89995.0,3179660.0,1982.9788489624084,8.029344670261302,,23.329272086271253,06-18-2020,06-18-2020.csv
35.6301,-79.8064,US,North Carolina,1188,48167,29219.0,,37.0,,693678.0,459.25452160756913,2.4705711379160005,,,06-18-2020,06-18-2020.csv
47.5289,-99.784,US,North Dakota,75,3193,2809.0,,38.0,208.0,90654.0,418.9947799522872,2.348888192922017,,6.514249921703727,06-18-2020,06-18-2020.csv
15.0979,145.6739,US,Northern Mariana Islands,2,30,19.0,,69.0,,8169.0,54.403017554040325,6.666666666666668,,,06-18-2020,06-18-2020.csv
40.3888,-82.7649,US,Ohio,2633,43122,,,39.0,7104.0,600024.0,368.9077858859964,6.105932006864245,,16.474189508835398,06-18-2020,06-18-2020.csv
35.5653,-96.9289,US,Oklahoma,366,9355,6898.0,,40.0,1146.0,269103.0,236.4182097872337,3.9123463388562265,,12.25013361838589,06-18-2020,06-18-2020.csv
44.572,-122.0709,US,Oregon,187,6366,2502.0,,41.0,933.0,189136.0,150.93401983101361,2.9374803644360665,,14.655984919886901,06-18-2020,06-18-2020.csv
40.5908,-77.2098,US,Pennsylvania,6361,84683,60979.0,,42.0,,624068.0,661.4831492200157,7.511543048781927,,,06-18-2020,06-18-2020.csv
18.2208,-66.5901,US,Puerto Rico,147,6111,,,72.0,,6111.0,208.32424265564148,2.405498281786941,,,06-18-2020,06-18-2020.csv
41.6809,-71.5118,US,Rhode Island,885,16269,1502.0,,44.0,1911.0,211593.0,1535.7371094461664,5.4397934722478345,,11.746265904480914,06-18-2020,06-18-2020.csv
33.8569,-80.945,US,South Carolina,621,21533,9734.0,,45.0,2055.0,280523.0,418.2209382770144,2.8839455719128777,,9.543491385315562,06-18-2020,06-18-2020.csv
44.2998,-99.4388,US,South Dakota,78,6109,5221.0,,46.0,585.0,70353.0,690.5485616491777,1.2768047143558685,,9.576035357669014,06-18-2020,06-18-2020.csv
35.7478,-86.6923,US,Tennessee,508,32770,21949.0,,47.0,2209.0,652394.0,479.8530539710952,1.550198352151358,,6.7409215746109235,06-18-2020,06-18-2020.csv
31.0545,-97.5635,US,Texas,2129,101259,63812.0,,48.0,,1407741.0,349.21856659571745,2.1025291579020142,,,06-18-2020,06-18-2020.csv
40.15,-111.8624,US,Utah,152,15839,8786.0,,49.0,1120.0,282685.0,494.04889271787084,0.9596565439737356,,7.071153481911737,06-18-2020,06-18-2020.csv
44.0459,-72.7107,US,Vermont,56,1135,917.0,,50.0,,54745.0,181.89423210986087,4.933920704845815,,,06-18-2020,06-18-2020.csv
18.3358,-64.8963,US,Virgin Islands,6,73,64.0,,78.0,,2427.0,68.0538464406906,8.219178082191782,,,06-18-2020,06-18-2020.csv
37.7693,-78.17,US,Virginia,1586,56238,7493.0,,51.0,8350.0,502068.0,658.8703041959136,2.820157189089228,,14.847611934990576,06-18-2020,06-18-2020.csv
47.4009,-121.4905,US,Washington,1245,27192,,,53.0,3938.0,435016.0,357.08971879184645,4.578552515445719,,14.482200647249194,06-18-2020,06-18-2020.csv
38.4912,-80.9545,US,West Virginia,88,2418,1665.0,,54.0,,144429.0,134.9219678966067,3.639371381306865,,,06-18-2020,06-18-2020.csv
44.2685,-89.6165,US,Wisconsin,719,23876,18055.0,,55.0,3160.0,457789.0,410.0690535951116,3.0113921929971514,,13.235047746691238,06-18-2020,06-18-2020.csv
42.756,-107.3025,US,Wyoming,18,1144,870.0,,56.0,97.0,36154.0,197.66431277958532,1.573426573426573,,8.479020979020977,06-18-2020,06-18-2020.csv
32.3182,-86.9023,US,Alabama,133,4345,,,1.0,553.0,36391.0,92.66571647873691,3.0609896432681243,,12.727272727272727,04-16-2020,04-16-2020.csv
61.3707,-152.4044,US,Alaska,9,300,110.0,,2.0,35.0,8735.0,50.18828973365075,3.0,,11.666666666666664,04-16-2020,04-16-2020.csv
-14.271,-170.132,US,American Samoa,0,0,,,60.0,,3.0,0.0,,,,04-16-2020,04-16-2020.csv
33.7298,-111.4312,US,Arizona,150,4237,460.0,,4.0,578.0,47398.0,58.21080830591436,3.5402407363700727,,13.641727637479349,04-16-2020,04-16-2020.csv
34.9697,-92.3731,US,Arkansas,37,1620,548.0,,5.0,85.0,22675.0,62.57176923994999,2.2839506172839505,,5.246913580246914,04-16-2020,04-16-2020.csv
36.1162,-119.6816,US,California,956,27677,,,6.0,5031.0,246400.0,70.58906944442319,3.4577446977634865,,18.177548144668854,04-16-2020,04-16-2020.csv
39.0598,-105.3111,US,Colorado,355,8286,,,8.0,1636.0,40533.0,146.21975350165957,4.284335022930244,,19.744146753560226,04-16-2020,04-16-2020.csv
41.5978,-72.7554,US,Connecticut,971,15884,,,9.0,1926.0,53122.0,445.5181307984463,6.113069755729035,,12.12540921682196,04-16-2020,04-16-2020.csv
39.3185,-75.5071,US,Delaware,55,2070,378.0,,10.0,209.0,13350.0,212.5771747569226,2.6570048309178738,,10.096618357487925,04-16-2020,04-16-2020.csv
,,US,Diamond Princess,0,49,0.0,,88888.0,,,,0.0,,,04-16-2020,04-16-2020.csv
38.8974,-77.0268,US,District of Columbia,81,2350,552.0,,11.0,313.0,12150.0,332.97957205748787,3.4468085106382977,,13.319148936170215,04-16-2020,04-16-2020.csv
27.7663,-81.6868,US,Florida,668,23343,,,12.0,3460.0,219248.0,109.93940169190724,2.8616715931971037,,14.82243070727841,04-16-2020,04-16-2020.csv
33.0406,-83.6431,US,Georgia,587,15669,,,13.0,3108.0,67939.0,154.53587803530252,3.7462505584274686,,19.835343672219032,04-16-2020,04-16-2020.csv
,,US,Grand Princess,0,103,0.0,,99999.0,,,,0.0,,,04-16-2020,04-16-2020.csv
13.4443,144.7937,US,Guam,5,135,86.0,,66.0,9.0,1005.0,82.20229070383428,3.703703703703704,,6.666666666666668,04-16-2020,04-16-2020.csv
21.0943,-157.4983,US,Hawaii,9,530,359.0,,15.0,45.0,20700.0,37.435036085962146,1.69811320754717,,8.49056603773585,04-16-2020,04-16-2020.csv
44.2405,-114.4788,US,Idaho,41,1587,,,16.0,143.0,15831.0,98.54100939026895,2.58349086326402,,9.010712035286703,04-16-2020,04-16-2020.csv
40.3495,-88.9861,US,Illinois,1072,25734,,,17.0,4423.0,122589.0,219.28051212829826,4.165695189243801,,17.187378565322142,04-16-2020,04-16-2020.csv
39.8494,-86.2583,US,Indiana,477,9542,,,18.0,,51115.0,145.81309212691818,4.9989520016767965,,,04-16-2020,04-16-2020.csv
42.0115,-93.2105,US,Iowa,60,2141,987.0,,19.0,175.0,20675.0,81.69532489822427,2.8024287716020555,,8.173750583839327,04-16-2020,04-16-2020.csv
38.5266,-96.7265,US,Kansas,80,1615,,,20.0,359.0,16122.0,66.2295652059801,4.953560371517028,,22.229102167182663,04-16-2020,04-16-2020.csv
37.6681,-84.6701,US,Kentucky,129,2435,862.0,,21.0,807.0,28324.0,71.13013367499167,5.297741273100616,,33.14168377823409,04-16-2020,04-16-2020.csv
31.1695,-91.8678,US,Louisiana,1156,22532,,,22.0,1914.0,126586.0,490.1173871601078,5.130481093555832,,8.494585478430677,04-16-2020,04-16-2020.csv
44.6939,-69.3819,US,Maine,27,796,333.0,,23.0,130.0,14872.0,67.8020384904336,3.391959798994975,,16.331658291457288,04-16-2020,04-16-2020.csv
39.0639,-76.8021,US,Maryland,319,10784,736.0,,24.0,2451.0,58843.0,181.44694855666046,2.958086053412463,,22.72811572700297,04-16-2020,04-16-2020.csv
42.2302,-71.5301,US,Massachusetts,1108,32181,,,25.0,3454.0,140773.0,468.8529863754216,3.4430253876510983,,10.733041235511637,04-16-2020,04-16-2020.csv
43.3266,-84.5361,US,Michigan,1996,28809,617.0,,26.0,3809.0,94286.0,361.5923619402858,6.928390433545072,,13.221562706098787,04-16-2020,04-16-2020.csv
45.6945,-93.9002,US,Minnesota,87,1809,1020.0,,27.0,475.0,41675.0,36.571712296060646,4.8092868988391375,,26.25760088446655,04-16-2020,04-16-2020.csv
32.7416,-89.6787,US,Mississippi,129,3624,,,28.0,682.0,38415.0,125.17244023395918,3.5596026490066226,,18.818984547461373,04-16-2020,04-16-2020.csv
38.4561,-92.2884,US,Missouri,169,5174,,,29.0,1043.0,50648.0,88.30171265045765,3.266331658291457,,20.158484731349045,04-16-2020,04-16-2020.csv
46.9219,-110.4544,US,Montana,7,415,218.0,,30.0,52.0,9936.0,47.922197446381986,1.686746987951807,,12.530120481927712,04-16-2020,04-16-2020.csv
41.1254,-98.2681,US,Nebraska,21,952,,,31.0,,12294.0,62.41509711054815,2.2058823529411766,,,04-16-2020,04-16-2020.csv
38.3135,-117.0554,US,Nevada,137,3214,,,32.0,,28451.0,106.54036517422865,4.262601120099564,,,04-16-2020,04-16-2020.csv
43.4525,-71.5639,US,New Hampshire,32,1139,365.0,,33.0,178.0,12166.0,85.7585148643073,2.809482001755926,,15.62774363476734,04-16-2020,04-16-2020.csv
40.2989,-74.521,US,New Jersey,3518,75317,,,34.0,8224.0,151830.0,847.9552903056566,4.670924226934158,,10.919181592469164,04-16-2020,04-16-2020.csv
34.8405,-106.2485,US,New Mexico,36,1484,353.0,,35.0,215.0,33394.0,88.99374105340044,2.4258760107816717,,14.487870619946092,04-16-2020,04-16-2020.csv
42.1657,-74.9481,US,New York,14832,223691,23887.0,,36.0,50450.0,550579.0,1326.6749797239493,6.630575213128825,,22.55343308403109,04-16-2020,04-16-2020.csv
35.6301,-79.8064,US,North Carolina,150,5639,,,37.0,452.0,70917.0,56.85693760004033,2.6600461074658632,,8.015605603830467,04-16-2020,04-16-2020.csv
47.5289,-99.784,US,North Dakota,9,393,163.0,,38.0,45.0,11704.0,64.80678343980554,2.2900763358778624,,11.450381679389313,04-16-2020,04-16-2020.csv
15.0979,145.6739,US,Northern Mariana Islands,2,13,,,69.0,,40.0,23.574640940084144,15.384615384615385,,,04-16-2020,04-16-2020.csv
40.3888,-82.7649,US,Ohio,407,8414,,,39.0,2331.0,74840.0,75.30074656385528,4.837176135013073,,27.703826955074874,04-16-2020,04-16-2020.csv
